SatisID,Tarih,NoktaID,UrunID,SorumluID,Miktar,Toplam_KG,Currency
7204,2025-12-21,8003,2006,104,8,2.0,TRY
7205,2025-12-21,8044,2007,108,1,0.25,EUR
7206,2025-12-21,8059,2005,101,1,1.0,TRY
7207,2025-12-21,8028,4005,106,8,2.4,TRY
7208,2025-12-21,8059,2007,105,8,2.0,TRY
7209,2025-12-21,8045,3001,105,4,2.0,TRY
7210,2025-12-22,8048,2007,105,11,2.75,TRY
7211,2025-12-22,8050,4004,111,1,0.6,TRY
7212,2025-12-22,8003,4001,104,12,18.0,TRY
7213,2025-12-22,8041,3002,108,8,8.0,TRY
7214,2025-12-22,8016,2001,105,11,2.75,TRY
7215,2025-12-22,8041,4001,109,9,13.5,TRY
7216,2025-12-23,8032,4005,103,4,1.2,TRY
7217,2025-12-23,8039,2006,101,9,2.25,TRY
7218,2025-12-23,8022,2004,112,5,1.25,TRY
7219,2025-12-23,8054,4001,110,4,6.0,USD
7220,2025-12-23,8057,2007,103,12,3.0,TRY
7221,2025-12-24,8046,4001,108,7,10.5,EUR
7222,2025-12-24,8002,4001,110,14,21.0,TRY
7223,2025-12-24,8052,2001,101,14,3.5,TRY
7224,2025-12-24,8014,2006,105,1,0.25,TRY
7225,2025-12-24,8035,2004,103,4,1.0,TRY
7226,2025-12-24,8021,2006,112,4,1.0,TRY
7227,2025-12-24,8024,3001,101,9,4.5,TRY
7228,2025-12-24,8012,2005,104,11,11.0,TRY
7229,2025-12-24,8027,3003,105,4,4.0,TRY
7230,2025-12-24,8033,2007,106,8,2.0,TRY
7231,2025-12-24,8024,2003,111,9,4.5,TRY
7232,2025-12-24,8034,2005,105,8,8.0,TRY
7233,2025-12-24,8032,2004,112,12,3.0,TRY
7234,2025-12-24,8031,4005,101,8,2.4,TRY
7235,2025-12-24,8036,2001,111,14,3.5,TRY
7236,2025-12-25,8030,4003,112,8,6.4,TRY
7237,2025-12-25,8039,2002,101,14,3.5,TRY
7238,2025-12-25,8010,4005,109,12,3.6,AED
7239,2025-12-25,8049,2003,102,14,7.0,TRY
7240,2025-12-25,8008,2005,109,9,9.0,AED
7241,2025-12-25,8049,4004,101,9,5.4,TRY
7242,2025-12-25,8007,2007,105,7,1.75,TRY
7243,2025-12-25,8016,2004,105,9,2.25,TRY
7244,2025-12-26,8038,3001,102,14,7.0,TRY
7245,2025-12-26,8022,3002,112,14,14.0,TRY
7246,2025-12-26,8022,4001,112,4,6.0,TRY
7247,2025-12-26,8023,3002,101,1,1.0,TRY
7248,2025-12-26,8048,2003,105,2,1.0,TRY
7249,2025-12-26,8017,2003,102,14,7.0,TRY
7250,2025-12-26,8029,2006,106,14,3.5,TRY
7251,2025-12-26,8048,4004,105,1,0.6,TRY
7252,2025-12-26,8029,2004,106,5,1.25,TRY
7253,2025-12-26,8004,2005,105,5,5.0,TRY
7254,2025-12-26,8015,2004,112,8,2.0,TRY
7255,2025-12-27,8012,3002,104,2,2.0,TRY
7256,2025-12-27,8001,4003,106,12,9.6,TRY
7257,2025-12-27,8057,2007,112,5,1.25,TRY
7258,2025-12-27,8036,2002,102,8,2.0,TRY
7259,2025-12-27,8045,2002,105,12,3.0,TRY
7260,2025-12-27,8023,2007,111,14,3.5,TRY
7261,2025-12-27,8036,4002,102,2,6.0,TRY
7262,2025-12-27,8021,2006,103,4,1.0,TRY
7263,2025-12-27,8034,4003,105,4,3.2,TRY
7264,2025-12-27,8009,3003,104,8,8.0,TRY
7265,2025-12-28,8019,4005,112,5,1.5,TRY
7266,2025-12-28,8035,4005,103,12,3.6,TRY
7267,2025-12-28,8052,4002,111,8,24.0,TRY
7268,2025-12-28,8012,3003,104,14,14.0,TRY
7269,2025-12-28,8049,2007,101,14,3.5,TRY
7270,2025-12-28,8017,4004,102,11,6.6,TRY
7271,2025-12-28,8043,2004,112,11,2.75,TRY
7272,2025-12-28,8006,2001,104,12,3.0,TRY
7273,2025-12-28,8058,3001,106,12,6.0,TRY
7274,2025-12-28,8026,2001,102,12,3.0,TRY
7275,2025-12-29,8016,2001,105,8,2.0,TRY
7276,2025-12-29,8059,4003,104,8,6.4,TRY
7277,2025-12-29,8006,4002,105,2,6.0,TRY
7278,2025-12-29,8013,2002,108,8,2.0,EUR
7279,2025-12-29,8040,4001,105,5,7.5,TRY
7280,2025-12-29,8038,2006,109,4,1.0,TRY
7281,2025-12-29,8038,4005,107,12,3.6,TRY
7282,2025-12-29,8035,2003,103,1,0.5,TRY
7283,2025-12-29,8058,2002,106,2,0.5,TRY
7284,2025-12-29,8033,2001,106,2,0.5,TRY
7285,2025-12-29,8037,4005,102,7,2.1,TRY
7286,2025-12-29,8022,3001,112,11,5.5,TRY
7287,2025-12-29,8002,2004,110,4,1.0,TRY
7288,2025-12-30,8032,2005,112,9,9.0,TRY
7289,2025-12-30,8008,3002,109,9,9.0,AED
7290,2025-12-30,8038,3003,102,12,12.0,TRY
7291,2025-12-30,8038,2003,103,7,3.5,TRY
7292,2025-12-30,8022,2004,112,4,1.0,TRY
7293,2025-12-30,8048,2004,105,4,1.0,TRY
7294,2025-12-30,8017,2006,102,5,1.25,TRY
7295,2025-12-30,8014,4005,105,8,2.4,TRY
7296,2025-12-30,8036,3003,111,11,11.0,TRY
7297,2025-12-30,8037,2001,111,7,1.75,TRY
7298,2025-12-30,8037,2003,101,14,7.0,TRY
7299,2025-12-30,8018,4004,106,8,4.8,TRY
7300,2025-12-30,8056,3002,105,8,8.0,TRY
7301,2025-12-30,8023,3002,102,4,4.0,TRY
7302,2025-12-30,8005,3002,103,14,14.0,TRY
7303,2025-12-31,8055,4003,112,12,9.6,TRY
7304,2025-12-31,8032,2003,112,4,2.0,TRY
7305,2025-12-31,8009,2002,104,9,2.25,TRY
7306,2025-12-31,8010,4005,109,14,4.2,AED
7307,2025-12-31,8015,2005,112,7,7.0,TRY
7308,2025-12-31,8057,3003,112,1,1.0,TRY
7309,2025-12-31,8006,4002,101,11,33.0,TRY
7310,2025-12-31,8034,4002,105,14,42.0,TRY
7311,2025-12-31,8056,4005,105,12,3.6,TRY
7312,2025-12-31,8032,2001,103,12,3.0,TRY
7313,2026-01-01,8028,2007,106,9,2.25,TRY
7314,2026-01-01,8059,4002,111,12,36.0,TRY
7315,2026-01-01,8008,2001,109,8,2.0,AED
7316,2026-01-01,8027,4005,105,12,3.6,TRY
7317,2026-01-01,8025,2007,102,6,1.5,TRY
7318,2026-01-01,8012,4004,104,4,2.4,TRY
7319,2026-01-01,8056,4003,105,14,11.2,TRY
7320,2026-01-01,8036,4001,111,8,12.0,TRY
7321,2026-01-02,8009,4002,104,6,18.0,TRY
7322,2026-01-02,8026,2003,102,3,1.5,TRY
7323,2026-01-02,8025,3003,102,8,8.0,TRY
7324,2026-01-02,8036,2001,101,8,2.0,TRY
7325,2026-01-02,8026,2003,102,12,6.0,TRY
7326,2026-01-02,8006,4004,104,12,7.2,TRY
7327,2026-01-02,8018,3003,106,14,14.0,TRY
7328,2026-01-02,8008,4001,109,16,24.0,AED
7329,2026-01-02,8038,4001,104,6,9.0,TRY
7330,2026-01-02,8050,4001,111,12,18.0,TRY
7331,2026-01-02,8034,2006,105,16,4.0,TRY
7332,2026-01-02,8006,3001,103,3,1.5,TRY
7333,2026-01-02,8020,4002,106,12,36.0,TRY
7334,2026-01-03,8029,4001,106,3,4.5,TRY
7335,2026-01-03,8004,4001,105,11,16.5,TRY
7336,2026-01-03,8039,3001,102,3,1.5,TRY
7337,2026-01-03,8029,2004,106,9,2.25,TRY
7338,2026-01-03,8049,4001,111,14,21.0,TRY
7339,2026-01-03,8002,3003,109,1,1.0,TRY
7340,2026-01-03,8009,3003,104,16,16.0,TRY
7341,2026-01-04,8040,3001,105,11,5.5,TRY
7342,2026-01-04,8032,4002,112,16,48.0,TRY
7343,2026-01-04,8048,2005,105,16,16.0,TRY
7344,2026-01-04,8008,4003,109,14,11.2,AED
7345,2026-01-04,8057,2007,103,14,3.5,TRY
7346,2026-01-04,8033,3001,106,1,0.5,TRY
7347,2026-01-04,8030,4005,103,9,2.7,TRY
7348,2026-01-04,8032,2004,103,9,2.25,TRY
7349,2026-01-04,8030,3001,103,3,1.5,TRY
7350,2026-01-04,8059,4005,112,16,4.8,TRY
7351,2026-01-05,8006,2004,109,8,2.0,TRY
7352,2026-01-05,8007,2004,105,8,2.0,TRY
7353,2026-01-05,8034,3002,105,9,9.0,TRY
7354,2026-01-05,8040,2003,105,4,2.0,TRY
7355,2026-01-05,8053,2003,104,16,8.0,TRY
7356,2026-01-05,8057,4005,103,3,0.9,TRY
7357,2026-01-06,8041,3003,102,3,3.0,TRY
7358,2026-01-06,8006,4005,110,16,4.8,TRY
7359,2026-01-06,8010,3001,109,16,8.0,AED
7360,2026-01-06,8034,2004,105,8,2.0,TRY
7361,2026-01-06,8007,2002,105,14,3.5,TRY
7362,2026-01-06,8051,3003,101,12,12.0,TRY
7363,2026-01-06,8054,2001,110,9,2.25,USD
7364,2026-01-06,8005,2001,112,8,2.0,TRY
7365,2026-01-06,8058,2001,106,1,0.25,TRY
7366,2026-01-06,8045,3001,105,8,4.0,TRY
7367,2026-01-06,8040,3003,105,4,4.0,TRY
7368,2026-01-07,8003,3003,104,12,12.0,TRY
7369,2026-01-07,8057,4002,103,6,18.0,TRY
7370,2026-01-07,8026,2006,111,9,2.25,TRY
7371,2026-01-07,8026,2001,111,6,1.5,TRY
7372,2026-01-07,8011,3001,109,14,7.0,AED
7373,2026-01-07,8020,4005,106,12,3.6,TRY
7374,2026-01-07,8009,2007,104,11,2.75,TRY
7375,2026-01-07,8049,4003,102,4,3.2,TRY
7376,2026-01-07,8024,4001,102,12,18.0,TRY
7377,2026-01-07,8041,2007,101,16,4.0,TRY
7378,2026-01-07,8010,4002,109,6,18.0,AED
7379,2026-01-07,8049,2003,102,3,1.5,TRY
7380,2026-01-08,8009,4004,104,9,5.4,TRY
7381,2026-01-08,8021,2003,103,3,1.5,TRY
7382,2026-01-08,8056,2007,105,4,1.0,TRY
7383,2026-01-08,8022,2006,112,8,2.0,TRY
7384,2026-01-08,8029,2004,106,3,0.75,TRY
7385,2026-01-08,8040,2001,105,4,1.0,TRY
7386,2026-01-08,8014,3003,105,9,9.0,TRY
7387,2026-01-08,8009,2003,104,12,6.0,TRY
7388,2026-01-09,8029,4002,106,16,48.0,TRY
7389,2026-01-09,8032,2003,112,6,3.0,TRY
7390,2026-01-09,8060,2005,104,3,3.0,TRY
7391,2026-01-09,8007,4002,105,11,33.0,TRY
7392,2026-01-09,8059,4003,103,4,3.2,TRY
7393,2026-01-10,8019,2005,112,16,16.0,TRY
7394,2026-01-10,8057,4001,103,1,1.5,TRY
7395,2026-01-10,8033,3003,106,14,14.0,TRY
7396,2026-01-10,8039,2005,101,3,3.0,TRY
7397,2026-01-10,8051,2006,102,3,0.75,TRY
7398,2026-01-10,8006,3002,108,4,4.0,TRY
7399,2026-01-10,8015,4004,106,14,8.4,TRY
7400,2026-01-10,8005,2007,112,3,0.75,TRY
7401,2026-01-10,8055,2001,112,4,1.0,TRY
7402,2026-01-10,8026,2003,111,16,8.0,TRY
7403,2026-01-10,8052,2001,101,8,2.0,TRY
7404,2026-01-11,8035,4001,103,16,24.0,TRY
7405,2026-01-11,8004,2001,105,9,2.25,TRY
7406,2026-01-11,8053,3003,104,16,16.0,TRY
7407,2026-01-11,8037,4003,101,16,12.8,TRY
7408,2026-01-11,8031,4005,111,14,4.2,TRY
7409,2026-01-11,8008,2003,109,3,1.5,AED
7410,2026-01-11,8049,4005,101,12,3.6,TRY
7411,2026-01-11,8005,4005,112,9,2.7,TRY
7412,2026-01-11,8046,3003,108,14,14.0,EUR
7413,2026-01-11,8029,3001,106,11,5.5,TRY
7414,2026-01-11,8013,2005,108,3,3.0,EUR
7415,2026-01-11,8011,2001,109,16,4.0,AED
7416,2026-01-11,8007,4005,105,3,0.9,TRY
7417,2026-01-11,8023,2003,101,3,1.5,TRY
7418,2026-01-11,8015,4003,102,16,12.8,TRY
7419,2026-01-12,8035,2005,103,9,9.0,TRY
7420,2026-01-12,8039,2007,102,16,4.0,TRY
7421,2026-01-12,8021,2001,112,14,3.5,TRY
7422,2026-01-12,8009,2003,104,3,1.5,TRY
7423,2026-01-12,8032,2007,112,9,2.25,TRY
7424,2026-01-13,8027,2003,105,16,8.0,TRY
7425,2026-01-13,8058,3003,106,11,11.0,TRY
7426,2026-01-13,8049,2002,102,9,2.25,TRY
7427,2026-01-13,8021,2007,103,12,3.0,TRY
7428,2026-01-13,8043,2004,112,6,1.5,TRY
7429,2026-01-13,8039,4004,102,6,3.6,TRY
7430,2026-01-13,8040,4002,105,8,24.0,TRY
7431,2026-01-13,8023,2003,111,16,8.0,TRY
7432,2026-01-13,8026,3003,111,11,11.0,TRY
7433,2026-01-13,8036,4002,101,11,33.0,TRY
7434,2026-01-13,8049,3003,101,6,6.0,TRY
7435,2026-01-13,8034,4004,105,8,4.8,TRY
7436,2026-01-13,8051,4004,101,1,0.6,TRY
7437,2026-01-14,8031,3002,102,12,12.0,TRY
7438,2026-01-14,8039,2007,101,14,3.5,TRY
7439,2026-01-14,8029,2005,106,3,3.0,TRY
7440,2026-01-14,8032,2006,103,4,1.0,TRY
7441,2026-01-14,8057,3001,112,4,2.0,TRY
7442,2026-01-14,8008,3002,109,3,3.0,AED
7443,2026-01-14,8054,3001,110,3,1.5,USD
7444,2026-01-14,8052,4004,111,1,0.6,TRY
7445,2026-01-14,8036,4003,102,9,7.2,TRY
7446,2026-01-15,8005,2001,103,4,1.0,TRY
7447,2026-01-15,8011,2006,109,16,4.0,AED
7448,2026-01-15,8050,3001,101,14,7.0,TRY
7449,2026-01-15,8015,4004,104,12,7.2,TRY
7450,2026-01-15,8051,4004,111,16,9.6,TRY
7451,2026-01-15,8022,3001,112,16,8.0,TRY
7452,2026-01-15,8041,2001,112,4,1.0,TRY
7453,2026-01-15,8021,4004,103,16,9.6,TRY
7454,2026-01-15,8052,4002,111,6,18.0,TRY
7455,2026-01-15,8021,2007,103,12,3.0,TRY
7456,2026-01-15,8003,4004,104,8,4.8,TRY
7457,2026-01-16,8027,3003,105,12,12.0,TRY
7458,2026-01-16,8016,3003,105,4,4.0,TRY
7459,2026-01-16,8031,2005,101,4,4.0,TRY
7460,2026-01-16,8012,4005,104,3,0.9,TRY
7461,2026-01-16,8035,2006,112,12,3.0,TRY
7462,2026-01-16,8055,4003,112,14,11.2,TRY
7463,2026-01-16,8019,2006,103,14,3.5,TRY
7464,2026-01-16,8027,4005,105,12,3.6,TRY
7465,2026-01-16,8033,4002,106,1,3.0,TRY
7466,2026-01-16,8010,2003,109,3,1.5,AED
7467,2026-01-16,8027,4001,105,14,21.0,TRY
7468,2026-01-16,8047,4003,112,6,4.8,TRY
7469,2026-01-16,8045,4002,105,9,27.0,TRY
7470,2026-01-16,8037,2007,102,9,2.25,TRY
7471,2026-01-17,8020,2003,106,14,7.0,TRY
7472,2026-01-17,8026,2007,111,16,4.0,TRY
7473,2026-01-17,8055,2002,112,4,1.0,TRY
7474,2026-01-17,8038,2006,111,12,3.0,TRY
7475,2026-01-17,8027,2002,105,8,2.0,TRY
7476,2026-01-17,8060,3003,104,14,14.0,TRY
7477,2026-01-17,8039,4002,102,16,48.0,TRY
7478,2026-01-17,8019,2006,112,16,4.0,TRY
7479,2026-01-18,8010,2005,109,16,16.0,AED
7480,2026-01-18,8044,3002,108,1,1.0,EUR
7481,2026-01-18,8034,4003,105,1,0.8,TRY
7482,2026-01-18,8022,3003,112,3,3.0,TRY
7483,2026-01-18,8015,2007,108,4,1.0,TRY
7484,2026-01-18,8036,2005,101,12,12.0,TRY
7485,2026-01-18,8012,4003,104,9,7.2,TRY
7486,2026-01-18,8050,2007,102,3,0.75,TRY
7487,2026-01-18,8044,3003,108,14,14.0,EUR
7488,2026-01-18,8057,4003,103,16,12.8,TRY
7489,2026-01-19,8007,4002,105,14,42.0,TRY
7490,2026-01-19,8029,2004,106,8,2.0,TRY
7491,2026-01-19,8035,4005,103,12,3.6,TRY
7492,2026-01-19,8005,3002,103,14,14.0,TRY
7493,2026-01-19,8053,2007,104,6,1.5,TRY
7494,2026-01-19,8037,3002,111,6,6.0,TRY
7495,2026-01-20,8054,2006,110,9,2.25,USD
7496,2026-01-20,8006,4001,112,16,24.0,TRY
7497,2026-01-20,8016,2003,105,9,4.5,TRY
7498,2026-01-20,8010,4001,109,12,18.0,AED
7499,2026-01-20,8006,4005,109,14,4.2,TRY
7500,2026-01-20,8058,2004,106,9,2.25,TRY
7501,2026-01-20,8045,4005,105,14,4.2,TRY
7502,2026-01-20,8001,3001,106,6,3.0,TRY
7503,2026-01-20,8026,4003,101,9,7.2,TRY
7504,2026-01-20,8014,4003,105,6,4.8,TRY
7505,2026-01-21,8009,4003,104,11,8.8,TRY
7506,2026-01-21,8059,4004,109,11,6.6,TRY
7507,2026-01-21,8047,4004,112,16,9.6,TRY
7508,2026-01-21,8048,4003,105,12,9.6,TRY
7509,2026-01-21,8013,4004,108,9,5.4,EUR
7510,2026-01-22,8035,2003,103,11,5.5,TRY
7511,2026-01-22,8019,4002,103,16,48.0,TRY
7512,2026-01-22,8030,4002,112,4,12.0,TRY
7513,2026-01-22,8054,2001,110,8,2.0,USD
7514,2026-01-22,8036,2002,102,4,1.0,TRY
7515,2026-01-22,8002,2003,110,16,8.0,TRY
7516,2026-01-23,8031,2003,111,14,7.0,TRY
7517,2026-01-23,8050,4003,101,3,2.4,TRY
7518,2026-01-23,8042,2005,109,12,12.0,AED
7519,2026-01-23,8042,2005,109,4,4.0,AED
7520,2026-01-23,8022,4003,103,9,7.2,TRY
7521,2026-01-23,8035,4004,112,12,7.2,TRY
7522,2026-01-23,8017,2002,101,8,2.0,TRY
7523,2026-01-23,8027,3001,105,14,7.0,TRY
7524,2026-01-23,8030,3001,103,4,2.0,TRY
7525,2026-01-23,8020,4001,106,4,6.0,TRY
7526,2026-01-23,8034,4002,105,1,3.0,TRY
7527,2026-01-23,8047,3002,112,3,3.0,TRY
7528,2026-01-23,8026,2007,111,16,4.0,TRY
7529,2026-01-23,8010,4005,109,11,3.3,AED
7530,2026-01-24,8060,2002,104,1,0.25,TRY
7531,2026-01-24,8051,4001,101,14,21.0,TRY
7532,2026-01-24,8008,2004,109,12,3.0,AED
7533,2026-01-24,8041,4003,107,12,9.6,TRY
7534,2026-01-24,8034,4002,105,9,27.0,TRY
7535,2026-01-24,8017,4002,101,1,3.0,TRY
7536,2026-01-24,8028,2001,103,12,3.0,TRY
7537,2026-01-24,8001,2002,106,14,3.5,TRY
7538,2026-01-24,8023,4002,101,3,9.0,TRY
7539,2026-01-24,8024,2003,101,12,6.0,TRY
7540,2026-01-24,8024,4005,101,3,0.9,TRY
7541,2026-01-24,8028,2004,107,3,0.75,TRY
7542,2026-01-24,8010,3002,109,9,9.0,AED
7543,2026-01-24,8012,4001,104,12,18.0,TRY
7544,2026-01-25,8033,3002,106,6,6.0,TRY
7545,2026-01-25,8008,2001,109,9,2.25,AED
7546,2026-01-25,8029,2004,106,9,2.25,TRY
7547,2026-01-25,8052,4001,102,4,6.0,TRY
7548,2026-01-25,8041,4005,103,4,1.2,TRY
7549,2026-01-25,8052,2003,102,8,4.0,TRY
7550,2026-01-25,8013,2004,108,1,0.25,EUR
7551,2026-01-26,8019,4002,112,4,12.0,TRY
7552,2026-01-26,8037,2003,101,9,4.5,TRY
7553,2026-01-26,8021,4004,112,6,3.6,TRY
7554,2026-01-26,8036,4004,111,8,4.8,TRY
7555,2026-01-26,8051,3001,102,11,5.5,TRY
7556,2026-01-26,8050,4004,111,9,5.4,TRY
7557,2026-01-26,8010,3001,109,14,7.0,AED
7558,2026-01-26,8018,2003,106,16,8.0,TRY
7559,2026-01-27,8003,4004,104,1,0.6,TRY
7560,2026-01-27,8045,2003,105,6,3.0,TRY
7561,2026-01-27,8021,2002,112,9,2.25,TRY
7562,2026-01-27,8023,4004,102,8,4.8,TRY
7563,2026-01-27,8011,4002,109,1,3.0,AED
7564,2026-01-27,8036,4005,101,3,0.9,TRY
7565,2026-01-27,8011,3003,109,12,12.0,AED
7566,2026-01-27,8037,4002,102,6,18.0,TRY
7567,2026-01-27,8046,4004,108,3,1.8,EUR
7568,2026-01-27,8054,4005,110,16,4.8,USD
7569,2026-01-27,8035,4002,103,11,33.0,TRY
7570,2026-01-27,8048,4002,105,9,27.0,TRY
7571,2026-01-27,8040,3001,105,11,5.5,TRY
7572,2026-01-27,8011,2001,109,3,0.75,AED
7573,2026-01-28,8047,3002,103,3,3.0,TRY
7574,2026-01-28,8010,3003,109,8,8.0,AED
7575,2026-01-28,8005,3002,103,16,16.0,TRY
7576,2026-01-28,8043,2002,112,12,3.0,TRY
7577,2026-01-28,8010,4005,109,16,4.8,AED
7578,2026-01-28,8059,3002,110,3,3.0,TRY
7579,2026-01-28,8026,3001,111,3,1.5,TRY
7580,2026-01-28,8058,2004,106,8,2.0,TRY
7581,2026-01-28,8005,4001,112,11,16.5,TRY
7582,2026-01-28,8028,2005,101,6,6.0,TRY
7583,2026-01-28,8060,2005,104,1,1.0,TRY
7584,2026-01-29,8042,4003,109,16,12.8,AED
7585,2026-01-29,8027,2005,105,8,8.0,TRY
7586,2026-01-29,8041,3002,112,4,4.0,TRY
7587,2026-01-29,8035,4005,112,14,4.2,TRY
7588,2026-01-29,8015,3001,107,16,8.0,TRY
7589,2026-01-29,8058,4004,106,11,6.6,TRY
7590,2026-01-29,8009,4005,104,11,3.3,TRY
7591,2026-01-29,8006,2006,107,16,4.0,TRY
7592,2026-01-30,8024,3003,102,4,4.0,TRY
7593,2026-01-30,8021,2001,112,9,2.25,TRY
7594,2026-01-30,8042,2002,109,14,3.5,AED
7595,2026-01-30,8009,4005,104,16,4.8,TRY
7596,2026-01-30,8040,2005,105,1,1.0,TRY
7597,2026-01-30,8039,2002,102,12,3.0,TRY
7598,2026-01-30,8046,4004,108,3,1.8,EUR
7599,2026-01-30,8018,4005,106,4,1.2,TRY
7600,2026-01-31,8012,2006,104,4,1.0,TRY
7601,2026-01-31,8001,2001,106,11,2.75,TRY
7602,2026-01-31,8004,2005,105,14,14.0,TRY
7603,2026-01-31,8046,4003,108,4,3.2,EUR
7604,2026-01-31,8015,4004,101,14,8.4,TRY
7605,2026-01-31,8034,2003,105,12,6.0,TRY
7606,2026-01-31,8012,2001,104,6,1.5,TRY
7607,2026-01-31,8028,3002,104,1,1.0,TRY
7608,2026-01-31,8034,4004,105,1,0.6,TRY
7609,2026-02-01,8011,2007,109,1,0.25,AED
7610,2026-02-01,8052,4002,102,16,48.0,TRY
7611,2026-02-01,8002,2001,101,11,2.75,TRY
7612,2026-02-01,8002,2005,111,8,8.0,TRY
7613,2026-02-01,8035,2003,103,4,2.0,TRY
7614,2026-02-01,8006,2006,107,1,0.25,TRY
7615,2026-02-01,8054,3003,110,8,8.0,USD
7616,2026-02-01,8023,4002,101,8,24.0,TRY
7617,2026-02-02,8020,2006,106,14,3.5,TRY
7618,2026-02-02,8057,4003,112,9,7.2,TRY
7619,2026-02-02,8006,2001,103,12,3.0,TRY
7620,2026-02-02,8009,2001,104,16,4.0,TRY
7621,2026-02-02,8007,2002,105,1,0.25,TRY
7622,2026-02-02,8046,2004,108,14,3.5,EUR
7623,2026-02-02,8036,4003,102,3,2.4,TRY
7624,2026-02-02,8042,4004,109,3,1.8,AED
7625,2026-02-02,8019,4002,103,12,36.0,TRY
7626,2026-02-02,8049,2007,111,4,1.0,TRY
7627,2026-02-02,8050,2002,102,1,0.25,TRY
7628,2026-02-03,8010,4002,109,9,27.0,AED
7629,2026-02-03,8013,2007,108,1,0.25,EUR
7630,2026-02-03,8060,3003,104,8,8.0,TRY
7631,2026-02-03,8005,3002,112,8,8.0,TRY
7632,2026-02-03,8023,2001,102,1,0.25,TRY
7633,2026-02-03,8017,2003,111,16,8.0,TRY
7634,2026-02-03,8045,2004,105,8,2.0,TRY
7635,2026-02-03,8045,4001,105,8,12.0,TRY
7636,2026-02-03,8024,2007,102,1,0.25,TRY
7637,2026-02-04,8011,3003,109,9,9.0,AED
7638,2026-02-04,8021,2002,103,16,4.0,TRY
7639,2026-02-04,8041,3003,105,3,3.0,TRY
7640,2026-02-04,8026,2004,101,12,3.0,TRY
7641,2026-02-04,8043,2001,103,11,2.75,TRY
7642,2026-02-04,8040,3002,105,8,8.0,TRY
7643,2026-02-04,8049,2005,101,8,8.0,TRY
7644,2026-02-04,8019,3001,103,8,4.0,TRY
7645,2026-02-04,8037,2001,111,4,1.0,TRY
7646,2026-02-04,8019,4005,103,12,3.6,TRY
7647,2026-02-05,8006,3003,103,8,8.0,TRY
7648,2026-02-05,8053,2004,104,11,2.75,TRY
7649,2026-02-05,8031,2003,101,6,3.0,TRY
7650,2026-02-05,8030,4001,112,8,12.0,TRY
7651,2026-02-05,8012,2006,104,14,3.5,TRY
7652,2026-02-06,8050,2006,101,4,1.0,TRY
7653,2026-02-06,8047,4001,103,6,9.0,TRY
7654,2026-02-06,8050,4002,111,9,27.0,TRY
7655,2026-02-06,8049,4003,101,16,12.8,TRY
7656,2026-02-06,8002,2001,108,4,1.0,TRY
7657,2026-02-06,8030,4003,112,9,7.2,TRY
7658,2026-02-06,8018,3001,106,6,3.0,TRY
7659,2026-02-07,8020,4001,106,6,9.0,TRY
7660,2026-02-07,8019,3003,112,14,14.0,TRY
7661,2026-02-07,8058,4003,106,8,6.4,TRY
7662,2026-02-07,8043,3001,112,8,4.0,TRY
7663,2026-02-07,8058,2003,106,1,0.5,TRY
7664,2026-02-07,8002,4005,104,3,0.9,TRY
7665,2026-02-07,8034,4002,105,1,3.0,TRY
7666,2026-02-07,8037,4004,111,4,2.4,TRY
7667,2026-02-07,8005,2005,103,16,16.0,TRY
7668,2026-02-07,8032,4004,112,1,0.6,TRY
7669,2026-02-07,8025,3002,101,3,3.0,TRY
7670,2026-02-07,8041,4003,112,8,6.4,TRY
7671,2026-02-07,8038,4003,106,8,6.4,TRY
7672,2026-02-07,8004,4002,105,12,36.0,TRY
7673,2026-02-08,8030,4005,112,12,3.6,TRY
7674,2026-02-08,8030,4002,103,16,48.0,TRY
7675,2026-02-08,8013,2006,108,8,2.0,EUR
7676,2026-02-08,8040,3003,105,12,12.0,TRY
7677,2026-02-08,8045,3001,105,8,4.0,TRY
7678,2026-02-08,8024,3001,101,6,3.0,TRY
7679,2026-02-08,8002,3002,101,9,9.0,TRY
7680,2026-02-08,8005,2005,103,12,12.0,TRY
7681,2026-02-08,8037,4001,101,16,24.0,TRY
7682,2026-02-08,8004,4003,105,16,12.8,TRY
7683,2026-02-09,8042,4001,109,1,1.5,AED
7684,2026-02-09,8012,2005,104,6,6.0,TRY
7685,2026-02-09,8013,4005,108,8,2.4,EUR
7686,2026-02-09,8002,2004,112,8,2.0,TRY
7687,2026-02-09,8033,4004,106,14,8.4,TRY
7688,2026-02-09,8025,3001,101,3,1.5,TRY
7689,2026-02-09,8010,4003,109,11,8.8,AED
7690,2026-02-09,8053,3002,104,1,1.0,TRY
7691,2026-02-09,8037,2005,102,12,12.0,TRY
7692,2026-02-09,8011,2004,109,14,3.5,AED
7693,2026-02-10,8015,4001,105,6,9.0,TRY
7694,2026-02-10,8050,3003,102,9,9.0,TRY
7695,2026-02-10,8017,2006,102,14,3.5,TRY
7696,2026-02-10,8024,2002,111,9,2.25,TRY
7697,2026-02-10,8015,3002,112,6,6.0,TRY
7698,2026-02-10,8011,4003,109,6,4.8,AED
7699,2026-02-10,8041,4001,108,1,1.5,TRY
7700,2026-02-10,8030,4001,103,6,9.0,TRY
7701,2026-02-10,8035,3003,103,14,14.0,TRY
7702,2026-02-10,8013,2005,108,1,1.0,EUR
7703,2026-02-10,8060,2004,104,1,0.25,TRY
