Tarih,SorumluID,UrunID,Hedef_Adet,Hedef_KG,Hedef_Net_Satis,Hedef_EBIT
2025-12-11,101,2003,12,6.0,9363.02,2971.68
2025-12-11,101,4001,9,13.5,35940.55,13341.27
2025-12-11,101,4002,7,21.0,28500.34,4644.29
2025-12-11,102,4001,14,21.0,54997.22,20756.21
2025-12-11,103,2002,13,3.25,10081.32,3476.52
2025-12-11,103,2006,14,3.5,11006.17,3495.06
2025-12-11,109,4001,4,6.0,15913.75,3665.07
2025-12-11,111,4001,7,10.5,27410.48,9279.85
2025-12-11,112,2005,13,13.0,10107.93,3823.95
2025-12-12,101,2005,5,5.0,3956.45,1359.8
2025-12-12,102,3003,1,1.0,834.93,281.29
2025-12-12,103,2003,10,5.0,7603.07,2940.55
2025-12-12,103,2004,12,3.0,9591.54,3370.56
2025-12-12,103,4001,13,19.5,48818.59,18659.11
2025-12-12,104,4001,13,19.5,49618.21,17190.58
2025-12-12,104,4005,8,2.4,32432.23,9302.9
2025-12-12,106,3001,10,5.0,7484.27,2650.52
2025-12-12,106,4002,12,36.0,45531.68,6432.2
2025-12-12,111,2003,11,5.5,8838.83,3250.2
2025-12-12,112,2005,7,7.0,5741.67,1990.62
2025-12-13,101,2007,2,0.5,1700.29,626.94
2025-12-13,102,3001,12,6.0,9515.06,3373.05
2025-12-13,103,4002,12,36.0,44716.8,6868.19
2025-12-13,104,4003,8,6.4,32979.45,11480.36
2025-12-13,106,2004,9,2.25,6819.13,2439.21
2025-12-13,111,2005,7,7.0,5876.0,2133.69
2025-12-13,111,2006,13,3.25,9916.73,3354.77
2025-12-14,103,2007,15,3.75,11320.16,4109.12
2025-12-14,103,4001,7,10.5,29669.46,10009.82
2025-12-14,103,4005,12,3.6,46328.94,13597.36
2025-12-14,104,2003,1,0.5,835.19,292.72
2025-12-14,104,2007,10,2.5,7491.99,2423.27
2025-12-14,105,2007,7,1.75,5567.75,1876.91
2025-12-14,106,2004,12,3.0,9649.41,3228.26
2025-12-14,107,4003,7,5.6,27543.19,9085.03
2025-12-14,108,2002,1,0.25,853.9,225.2
2025-12-14,108,2004,4,1.0,3302.45,956.79
2025-12-14,111,4004,9,5.4,37077.72,13837.08
2025-12-14,112,2002,5,1.25,4131.97,1405.31
2025-12-15,101,2003,1,0.5,846.64,303.73
2025-12-15,102,4003,16,12.8,61861.72,20150.15
2025-12-15,103,2003,10,5.0,7532.74,2337.88
2025-12-15,103,2007,12,3.0,9623.82,3465.75
2025-12-15,105,2007,1,0.25,850.96,330.78
2025-12-15,109,3001,2,1.0,1700.33,484.17
2025-12-15,112,2007,12,3.0,9407.76,3464.33
2025-12-16,101,4003,4,3.2,15894.2,5056.77
2025-12-16,102,4002,8,24.0,31822.35,5258.8
2025-12-16,104,2004,9,2.25,6733.61,2551.6
2025-12-16,104,2007,2,0.5,1624.83,589.5
2025-12-16,104,3001,8,4.0,6692.57,2474.57
2025-12-16,104,3002,5,5.0,4195.82,1434.04
2025-12-16,105,3002,2,2.0,1682.24,614.28
2025-12-16,105,4001,8,12.0,32348.01,10914.66
2025-12-16,106,3002,11,11.0,8711.87,2962.53
2025-12-16,106,4003,5,4.0,20318.53,7036.13
2025-12-17,101,2003,5,2.5,4266.95,1501.41
2025-12-17,103,2004,9,2.25,7371.26,2482.15
2025-12-17,103,4002,11,33.0,44473.36,6487.25
2025-12-17,103,4004,7,4.2,28999.86,11072.02
2025-12-17,104,2004,12,3.0,9115.94,3032.19
2025-12-17,104,4003,9,7.2,33503.88,12358.78
2025-12-17,105,4005,5,1.5,20971.79,5595.77
2025-12-17,109,2003,14,7.0,11132.94,4393.18
2025-12-18,101,2002,7,1.75,5638.25,1764.95
2025-12-18,101,2003,12,6.0,9224.51,3404.79
2025-12-18,102,3002,12,12.0,9455.98,3550.86
2025-12-18,102,4004,13,7.8,49200.55,18183.29
2025-12-18,103,4003,5,4.0,19587.74,7051.22
2025-12-18,106,2005,15,15.0,11893.17,4101.75
2025-12-18,106,4004,5,3.0,19589.62,7468.31
2025-12-18,109,4003,11,8.8,44389.75,12214.67
2025-12-18,110,2004,8,2.0,6396.78,1989.18
2025-12-18,111,2001,10,2.5,7630.99,2689.06
2025-12-18,111,4002,8,24.0,29846.39,5299.73
2025-12-18,111,4004,5,3.0,20673.19,7336.9
2025-12-18,112,2004,1,0.25,788.67,264.96
2025-12-18,112,2007,13,3.25,9942.64,3168.76
2025-12-19,104,2006,11,2.75,8697.82,3306.82
2025-12-19,105,2006,2,0.5,1603.11,559.17
2025-12-19,105,4004,5,3.0,21080.97,7426.35
2025-12-19,108,2003,7,3.5,5797.73,1466.97
2025-12-19,109,2002,12,3.0,9412.63,2619.39
2025-12-19,111,2002,12,3.0,9259.92,3601.92
2025-12-20,101,4003,10,8.0,37952.39,13146.83
2025-12-20,103,2003,12,6.0,9452.41,3389.91
2025-12-20,104,2001,4,1.0,3195.4,1189.81
2025-12-20,104,3003,1,1.0,847.51,271.01
2025-12-20,105,3003,15,15.0,11710.68,3995.27
2025-12-20,105,4004,13,7.8,51261.5,16672.25
2025-12-20,106,2004,7,1.75,5484.99,1870.65
2025-12-20,106,2006,5,1.25,4076.24,1428.92
2025-12-20,106,2007,25,6.25,18804.48,6514.07
2025-12-20,108,4005,14,4.2,54865.54,16332.51
2025-12-20,110,2006,4,1.0,3289.42,1060.26
2025-12-20,111,4005,12,3.6,47210.55,12754.31
2025-12-20,112,2001,7,1.75,5721.42,2137.07
2025-12-20,112,4002,2,6.0,8509.14,1446.55
2025-12-21,101,2005,1,1.0,796.97,276.1
2025-12-21,101,2006,9,2.25,7122.81,2482.99
2025-12-21,102,2005,9,9.0,7431.81,2524.72
2025-12-21,103,3002,2,2.0,1648.37,566.06
2025-12-21,104,2006,8,2.0,6268.17,2163.4
2025-12-21,104,3001,1,0.5,849.85,325.65
2025-12-21,104,4005,1,0.3,3966.77,1244.17
2025-12-21,105,2007,8,2.0,6394.23,2189.38
2025-12-21,105,3001,4,2.0,3334.59,1168.67
2025-12-21,106,4005,8,2.4,33377.85,9800.77
2025-12-21,108,2007,1,0.25,849.94,241.14
2025-12-21,109,2004,4,1.0,3410.0,910.9
2025-12-21,109,4003,9,7.2,36718.69,9127.1
2025-12-21,111,3001,15,7.5,11536.16,4085.88
2025-12-21,112,4001,7,10.5,28428.44,10289.69
2025-12-22,104,4001,12,18.0,47481.61,16141.26
2025-12-22,105,2001,11,2.75,8642.92,2849.74
2025-12-22,105,2007,12,3.0,9154.98,3537.89
2025-12-22,108,3002,8,8.0,6649.43,2372.03
2025-12-22,109,4001,10,15.0,38459.34,11755.11
2025-12-22,111,4004,1,0.6,3944.87,1506.84
2025-12-23,101,2006,10,2.5,7680.8,2805.07
2025-12-23,103,2007,12,3.0,9597.09,3242.86
2025-12-23,103,4005,4,1.2,16606.4,4935.5
2025-12-23,110,4001,4,6.0,16473.87,4067.04
2025-12-23,112,2004,5,1.25,4218.67,1384.18
2025-12-24,101,2001,15,3.75,11887.61,4134.2
2025-12-24,101,3001,10,5.0,7591.89,2613.74
2025-12-24,101,4005,8,2.4,31662.21,10939.42
2025-12-24,103,2004,4,1.0,3257.45,1137.01
2025-12-24,104,2005,11,11.0,8620.56,3089.19
2025-12-24,105,2005,9,9.0,6785.57,2225.22
2025-12-24,105,2006,1,0.25,792.24,261.5
2025-12-24,105,3003,4,4.0,3291.74,1199.35
2025-12-24,106,2007,9,2.25,6811.65,2462.32
2025-12-24,108,4001,7,10.5,28034.52,7394.33
2025-12-24,110,4001,14,21.0,55035.89,19858.46
2025-12-24,111,2001,15,3.75,11178.12,3870.87
2025-12-24,111,2003,10,5.0,7534.66,2660.58
2025-12-24,112,2004,13,3.25,10263.25,3667.11
2025-12-24,112,2006,4,1.0,3393.88,1343.43
2025-12-25,101,2002,15,3.75,11865.66,3924.92
2025-12-25,101,4004,10,6.0,37939.79,12799.91
2025-12-25,102,2003,14,7.0,10959.01,3792.5
2025-12-25,105,2004,9,2.25,7098.16,2290.85
2025-12-25,105,2007,7,1.75,5666.64,1736.15
2025-12-25,109,2005,9,9.0,7210.41,1791.05
2025-12-25,109,4005,12,3.6,47100.03,9943.7
2025-12-25,112,4003,9,7.2,34112.1,11371.3
2025-12-26,101,3002,1,1.0,825.61,264.93
2025-12-26,102,2003,15,7.5,11753.81,4214.94
2025-12-26,102,3001,15,7.5,11560.78,4111.35
2025-12-26,105,2003,2,1.0,1649.09,505.0
2025-12-26,105,2005,5,5.0,4004.84,1404.91
2025-12-26,105,4004,1,0.6,3982.12,1372.69
2025-12-26,106,2004,5,1.25,4130.62,1396.46
2025-12-26,106,2006,15,3.75,11190.53,3987.8
2025-12-26,112,2004,8,2.0,6275.78,2177.87
2025-12-26,112,3002,16,16.0,11974.04,4077.31
2025-12-26,112,4001,4,6.0,16512.54,5406.51
2025-12-27,102,2002,8,2.0,6284.38,2229.31
2025-12-27,102,4002,2,6.0,7890.6,1193.06
2025-12-27,103,2006,4,1.0,3170.61,1120.54
2025-12-27,104,3002,2,2.0,1620.18,551.73
2025-12-27,104,3003,8,8.0,6365.65,2271.44
2025-12-27,105,2002,13,3.25,10064.11,3533.39
2025-12-27,105,4003,4,3.2,15943.65,6163.82
2025-12-27,106,4003,13,10.4,50112.91,16784.56
2025-12-27,111,2007,15,3.75,11742.48,4263.79
2025-12-27,112,2007,5,1.25,3979.92,1431.45
2025-12-28,101,2007,16,4.0,11951.99,4325.5
2025-12-28,102,2001,13,3.25,9890.2,3264.75
2025-12-28,102,4004,12,7.2,46536.81,15688.52
2025-12-28,103,4005,13,3.9,49005.71,14839.21
2025-12-28,104,2001,12,3.0,9503.84,3539.64
2025-12-28,104,3003,15,15.0,11475.2,4299.8
2025-12-28,106,3001,12,6.0,9574.59,3586.95
2025-12-28,111,4002,8,24.0,33181.43,5193.44
2025-12-28,112,2004,11,2.75,8667.01,3181.22
2025-12-28,112,4005,5,1.5,20486.48,6106.81
2025-12-29,102,4005,7,2.1,29405.22,8603.97
2025-12-29,103,2003,1,0.5,819.97,279.08
2025-12-29,104,4003,9,7.2,34129.31,10992.8
2025-12-29,105,2001,8,2.0,6484.07,2378.7
2025-12-29,105,4001,5,7.5,20814.76,7384.15
2025-12-29,105,4002,2,6.0,8499.34,1349.08
2025-12-29,106,2001,2,0.5,1691.39,556.22
2025-12-29,106,2002,2,0.5,1583.79,530.06
2025-12-29,107,4005,12,3.6,48214.32,14947.17
2025-12-29,108,2002,8,2.0,6659.17,1833.56
2025-12-29,109,2006,4,1.0,3390.28,1226.7
2025-12-29,110,2004,4,1.0,3316.95,1109.53
2025-12-29,112,3001,11,5.5,8894.75,3165.49
2025-12-30,101,2003,15,7.5,11893.28,4363.36
2025-12-30,102,2006,5,1.25,3915.35,1311.61
2025-12-30,102,3002,4,4.0,3405.78,1182.99
2025-12-30,102,3003,13,13.0,9834.11,3088.51
2025-12-30,103,2003,7,3.5,5725.61,2057.66
2025-12-30,103,3002,14,14.0,11066.93,4117.81
2025-12-30,105,2004,4,1.0,3176.13,1094.44
2025-12-30,105,3002,8,8.0,6253.93,2363.11
2025-12-30,105,4005,8,2.4,32381.86,10876.28
2025-12-30,106,4004,8,4.8,33390.83,11878.36
2025-12-30,109,3002,9,9.0,7421.52,1892.92
2025-12-30,111,2001,7,1.75,5704.65,1875.03
2025-12-30,111,3003,12,12.0,8944.21,3298.65
2025-12-30,112,2004,4,1.0,3228.47,1205.35
2025-12-30,112,2005,9,9.0,7432.01,2356.41
2025-12-31,101,4002,12,36.0,45581.68,8763.3
2025-12-31,103,2001,12,3.0,9417.26,3063.08
2025-12-31,104,2002,10,2.5,7531.69,2530.71
2025-12-31,105,4002,14,42.0,55201.46,7309.99
2025-12-31,105,4005,12,3.6,47951.84,14866.1
2025-12-31,109,4005,14,4.2,55698.79,14038.69
2025-12-31,112,2003,4,2.0,3360.49,1202.54
2025-12-31,112,2005,7,7.0,5494.7,1939.56
2025-12-31,112,3003,1,1.0,822.93,297.77
2025-12-31,112,4003,12,9.6,48167.44,17749.66
2026-01-01,102,2007,6,1.5,6806.16,2564.79
2026-01-01,104,4004,4,2.4,22240.8,7564.71
2026-01-01,105,4003,14,11.2,74925.54,27599.46
2026-01-01,105,4005,13,3.9,66534.89,20872.64
2026-01-01,106,2007,9,2.25,10021.47,3285.95
2026-01-01,109,2001,8,2.0,9065.44,2534.28
2026-01-01,111,4001,8,12.0,45114.31,16000.44
2026-01-01,111,4002,13,39.0,67731.75,11278.52
2026-01-02,101,2001,9,2.25,9078.3,3243.6
2026-01-02,102,2003,16,8.0,16362.05,5390.35
2026-01-02,102,3003,8,8.0,8756.23,2843.03
2026-01-02,103,3001,3,1.5,3380.56,1307.08
2026-01-02,104,4001,6,9.0,32057.14,10972.57
2026-01-02,104,4002,6,18.0,34133.7,4321.33
2026-01-02,104,4004,12,7.2,64866.82,22173.09
2026-01-02,105,2006,18,4.5,18367.51,6657.96
2026-01-02,106,3003,14,14.0,14821.46,5195.25
2026-01-02,106,4002,13,39.0,68097.97,7687.9
2026-01-02,109,4001,16,24.0,85671.66,22591.66
2026-01-02,111,4001,13,19.5,68877.13,24878.55
2026-01-03,102,3001,3,1.5,3311.55,1172.98
2026-01-03,104,3003,17,17.0,17235.12,6752.31
2026-01-03,105,4001,12,18.0,61443.47,21475.5
2026-01-03,106,2004,9,2.25,9747.65,3435.91
2026-01-03,106,4001,3,4.5,16455.33,5904.35
2026-01-03,109,3003,1,1.0,1074.46,424.52
2026-01-03,111,4001,15,22.5,79082.26,24691.19
2026-01-04,103,2004,9,2.25,9938.75,3460.37
2026-01-04,103,2007,15,3.75,16022.39,5713.45
2026-01-04,103,3001,3,1.5,3446.09,1265.21
2026-01-04,103,4005,10,3.0,51286.45,15242.84
2026-01-04,105,2005,16,16.0,17021.72,5930.64
2026-01-04,105,3001,12,6.0,12729.63,4466.65
2026-01-04,106,3001,1,0.5,1119.5,412.03
2026-01-04,109,4003,15,12.0,79079.84,23484.29
2026-01-04,112,4002,17,51.0,88228.38,10671.06
2026-01-04,112,4005,17,5.1,88172.81,26707.0
2026-01-05,103,4005,3,0.9,16820.83,5166.8
2026-01-05,104,2003,16,8.0,17119.48,5796.28
2026-01-05,105,2003,4,2.0,4588.8,1698.32
2026-01-05,105,2004,8,2.0,8795.4,3058.93
2026-01-05,105,3002,9,9.0,9813.22,3310.99
2026-01-05,109,2004,8,2.0,8943.3,2855.43
2026-01-06,101,3003,13,13.0,13877.51,4753.8
2026-01-06,102,3003,3,3.0,3378.38,1098.69
2026-01-06,105,2002,15,3.75,15170.81,5159.39
2026-01-06,105,2004,9,2.25,9203.22,3389.6
2026-01-06,105,3001,8,4.0,8599.04,3029.4
2026-01-06,105,3003,4,4.0,4448.68,1493.96
2026-01-06,106,2001,1,0.25,1067.23,396.81
2026-01-06,109,3001,17,8.5,18071.05,4409.95
2026-01-06,110,2001,10,2.5,10270.85,2763.03
2026-01-06,110,4005,17,5.1,85686.38,28161.63
2026-01-06,112,2001,9,2.25,9267.0,3307.3
2026-01-07,101,2007,17,4.25,17940.46,6184.86
2026-01-07,102,2003,3,1.5,3326.84,1139.54
2026-01-07,102,4001,13,19.5,68138.24,22193.96
2026-01-07,102,4003,4,3.2,22369.57,8685.73
2026-01-07,103,4002,6,18.0,32992.58,5218.29
2026-01-07,104,2007,11,2.75,11980.15,3858.76
2026-01-07,104,3003,13,13.0,13806.67,4297.93
2026-01-07,106,4005,13,3.9,66659.85,18960.04
2026-01-07,109,3001,15,7.5,15160.84,4484.42
2026-01-07,109,4002,6,18.0,31771.97,1727.44
2026-01-07,111,2001,6,1.5,6446.27,2122.98
2026-01-07,111,2006,10,2.5,10394.03,3496.42
2026-01-08,103,2003,3,1.5,3444.03,1303.74
2026-01-08,104,2003,12,6.0,12861.74,4258.33
2026-01-08,104,4004,10,6.0,51197.16,16877.42
2026-01-08,105,2001,4,1.0,4473.43,1486.32
2026-01-08,105,2007,4,1.0,4545.01,1524.79
2026-01-08,105,3003,9,9.0,9775.28,3467.52
2026-01-08,106,2004,3,0.75,3435.89,1247.16
2026-01-08,112,2006,9,2.25,9174.44,3109.53
2026-01-09,103,4003,4,3.2,21664.19,8196.02
2026-01-09,104,2005,3,3.0,3449.16,1202.46
2026-01-09,105,4002,12,36.0,62504.53,10160.37
2026-01-09,106,4002,17,51.0,89300.45,12851.75
2026-01-09,112,2003,6,3.0,6370.67,2349.01
2026-01-10,101,2001,8,2.0,8697.32,2951.6
2026-01-10,101,2005,3,3.0,3214.7,1153.59
2026-01-10,102,2006,3,0.75,3222.79,1063.39
2026-01-10,103,4001,1,1.5,5658.93,2010.81
2026-01-10,106,3003,14,14.0,14882.37,4905.7
2026-01-10,106,4004,15,9.0,76713.67,25976.74
2026-01-10,108,3002,4,4.0,4529.69,1511.59
2026-01-10,111,2003,17,8.5,17464.32,6376.46
2026-01-10,112,2001,4,1.0,4431.37,1583.44
2026-01-10,112,2005,17,17.0,17715.79,6352.12
2026-01-10,112,2007,3,0.75,3263.73,1182.25
2026-01-11,101,2003,3,1.5,3449.91,1205.81
2026-01-11,101,4003,17,13.6,86473.61,30516.11
2026-01-11,101,4005,12,3.6,64773.11,18437.06
2026-01-11,102,4003,18,14.4,91991.93,31189.7
2026-01-11,103,4001,18,27.0,92104.24,31824.88
2026-01-11,104,3003,17,17.0,17649.0,6380.86
2026-01-11,105,2001,9,2.25,9993.05,3740.74
2026-01-11,105,4005,3,0.9,16704.45,4386.48
2026-01-11,106,3001,11,5.5,11912.25,4369.74
2026-01-11,108,2005,3,3.0,3325.78,868.8
2026-01-11,108,3003,15,15.0,15956.28,4351.74
2026-01-11,109,2001,16,4.0,16945.37,4580.74
2026-01-11,109,2003,3,1.5,3444.5,887.07
2026-01-11,111,4005,15,4.5,77877.17,22697.73
2026-01-11,112,4005,10,3.0,51209.52,14932.45
2026-01-12,102,2007,17,4.25,18109.91,5867.07
2026-01-12,103,2005,9,9.0,9656.61,3030.29
2026-01-12,104,2003,3,1.5,3475.69,1375.84
2026-01-12,112,2001,16,4.0,16189.88,5525.5
2026-01-12,112,2007,9,2.25,9817.28,3148.32
2026-01-13,101,3003,6,6.0,6360.92,2234.45
2026-01-13,101,4002,11,33.0,60092.64,8562.13
2026-01-13,101,4004,1,0.6,5658.32,2105.83
2026-01-13,102,2002,10,2.5,10158.24,3210.15
2026-01-13,102,4004,6,3.6,33983.3,11235.68
2026-01-13,103,2007,13,3.25,13132.7,4597.56
2026-01-13,105,2003,17,8.5,17270.73,5938.13
2026-01-13,105,4002,8,24.0,42717.51,7405.96
2026-01-13,105,4004,8,4.8,42336.87,13803.44
2026-01-13,106,3003,12,12.0,12212.13,4321.2
2026-01-13,111,2003,18,9.0,18203.46,5824.4
2026-01-13,111,3003,12,12.0,12580.69,4321.39
2026-01-13,112,2004,6,1.5,6857.45,2468.6
2026-01-14,101,2007,14,3.5,14873.97,5601.74
2026-01-14,102,3002,13,13.0,13728.89,4736.6
2026-01-14,102,4003,9,7.2,48117.21,15250.61
2026-01-14,103,2006,4,1.0,4621.51,1722.1
2026-01-14,106,2005,3,3.0,3344.1,1019.61
2026-01-14,109,3002,3,3.0,3427.11,886.12
2026-01-14,110,3001,3,1.5,3319.04,861.8
2026-01-14,111,4004,1,0.6,5730.05,1971.11
2026-01-14,112,3001,4,2.0,4626.04,1472.13
2026-01-15,101,3001,15,7.5,15454.44,5790.65
2026-01-15,103,2001,4,1.0,4483.78,1602.39
2026-01-15,103,2007,13,3.25,13357.85,4247.7
2026-01-15,103,4004,17,10.2,86840.02,29687.63
2026-01-15,104,4004,22,13.2,112916.68,39377.27
2026-01-15,109,2006,17,4.25,17858.15,4790.93
2026-01-15,111,4002,6,18.0,33693.38,4479.46
2026-01-15,111,4004,17,10.2,89377.09,33006.19
2026-01-15,112,2001,4,1.0,4459.18,1594.06
2026-01-15,112,3001,18,9.0,18416.85,6153.26
2026-01-16,101,2005,4,4.0,4624.1,1654.2
2026-01-16,102,2007,9,2.25,10051.38,3457.95
2026-01-16,103,2006,15,3.75,16088.03,5468.93
2026-01-16,104,4005,3,0.9,16759.33,5230.06
2026-01-16,105,3003,17,17.0,17426.56,6147.51
2026-01-16,105,4001,14,21.0,75491.28,27232.98
2026-01-16,105,4002,9,27.0,47770.26,5696.28
2026-01-16,105,4005,12,3.6,63672.96,21001.36
2026-01-16,106,4002,1,3.0,5619.97,721.15
2026-01-16,109,2003,3,1.5,3175.79,893.45
2026-01-16,112,2006,13,3.25,13158.37,4473.9
2026-01-16,112,4003,22,17.6,112893.39,40494.23
2026-01-17,102,4002,17,51.0,88734.94,15276.02
2026-01-17,104,3003,15,15.0,15628.4,5721.69
2026-01-17,105,2002,8,2.0,8475.72,2800.33
2026-01-17,106,2003,15,7.5,15830.81,5126.19
2026-01-17,111,2006,13,3.25,13456.01,4899.15
2026-01-17,111,2007,17,4.25,17870.02,5931.37
2026-01-17,112,2002,4,1.0,4592.78,1526.5
2026-01-17,112,2006,17,4.25,17968.96,5678.0
2026-01-18,101,2005,13,13.0,13141.82,4737.96
2026-01-18,102,2007,3,0.75,3361.98,1233.21
2026-01-18,103,4003,17,13.6,87873.04,29837.72
2026-01-18,104,4003,9,7.2,49170.02,16095.62
2026-01-18,105,4003,1,0.8,5469.15,1849.66
2026-01-18,108,2007,4,1.0,4349.77,1542.99
2026-01-18,108,3002,1,1.0,1113.09,302.96
2026-01-18,108,3003,15,15.0,15513.01,3774.03
2026-01-18,109,2005,18,18.0,18390.15,4579.6
2026-01-18,112,3003,3,3.0,3274.04,1021.11
2026-01-19,103,3002,15,15.0,15327.4,5999.23
2026-01-19,103,4005,13,3.9,66588.15,19165.55
2026-01-19,104,2007,6,1.5,6879.63,2224.97
2026-01-19,105,4002,15,45.0,76686.13,13345.13
2026-01-19,106,2004,8,2.0,8685.62,2962.04
2026-01-19,111,3002,6,6.0,6953.49,2643.06
2026-01-20,101,4003,9,7.2,50326.83,18290.14
2026-01-20,105,2003,9,4.5,9991.74,3364.43
2026-01-20,105,4003,6,4.8,32389.47,10393.15
2026-01-20,105,4005,15,4.5,80589.59,22453.25
2026-01-20,106,2004,10,2.5,10390.44,3441.63
2026-01-20,106,3001,6,3.0,6663.24,2365.7
2026-01-20,109,4001,12,18.0,65454.06,18304.54
2026-01-20,109,4005,15,4.5,75988.71,26118.19
2026-01-20,110,2006,9,2.25,9652.75,2549.02
2026-01-20,112,4001,17,25.5,86606.93,29296.25
2026-01-21,104,4003,12,9.6,62226.36,21834.17
2026-01-21,105,4003,13,10.4,66158.79,22144.03
2026-01-21,108,4004,9,5.4,47899.09,11063.77
2026-01-21,109,4004,12,7.2,62210.88,21580.41
2026-01-21,112,4004,16,9.6,85595.09,29501.74
2026-01-22,102,2002,4,1.0,4294.13,1560.71
2026-01-22,103,2003,12,6.0,12487.01,4567.89
2026-01-22,103,4002,18,54.0,91349.35,16870.96
2026-01-22,110,2001,8,2.0,8787.86,2214.9
2026-01-22,110,2003,18,9.0,18246.4,6226.28
2026-01-22,112,4002,4,12.0,21455.91,3824.39
2026-01-23,101,2002,8,2.0,8863.39,3160.46
2026-01-23,101,4003,3,2.4,16275.39,5230.72
2026-01-23,103,3001,4,2.0,4308.21,1457.85
2026-01-23,103,4003,9,7.2,50066.32,18447.89
2026-01-23,105,3001,15,7.5,15505.47,4967.68
2026-01-23,105,4002,1,3.0,5433.9,895.09
2026-01-23,106,4001,4,6.0,21391.64,7970.1
2026-01-23,109,2005,16,16.0,17021.24,4871.29
2026-01-23,109,4005,12,3.6,62394.22,13850.52
2026-01-23,111,2003,15,7.5,15573.63,5905.72
2026-01-23,111,2007,17,4.25,17540.04,5828.21
2026-01-23,112,3002,3,3.0,3321.53,1266.6
2026-01-23,112,4004,12,7.2,63888.57,22357.61
2026-01-24,101,2003,12,6.0,13028.23,4584.74
2026-01-24,101,4001,15,22.5,75784.89,28156.72
2026-01-24,101,4002,4,12.0,21751.8,3937.84
2026-01-24,101,4005,3,0.9,16358.49,5282.16
2026-01-24,103,2001,13,3.25,13171.55,4361.19
2026-01-24,104,2002,1,0.25,1099.26,366.37
2026-01-24,104,4001,12,18.0,64247.02,22098.26
2026-01-24,105,4002,9,27.0,48784.35,7180.0
2026-01-24,106,2002,15,3.75,15742.12,5532.33
2026-01-24,107,2004,3,0.75,3425.6,1192.38
2026-01-24,107,4003,12,9.6,64577.45,20057.78
2026-01-24,109,2004,12,3.0,13057.23,3334.59
2026-01-24,109,3002,10,10.0,10188.11,2926.99
2026-01-25,102,2003,9,4.5,9267.82,3429.24
2026-01-25,102,4001,4,6.0,21207.02,6952.26
2026-01-25,103,4005,4,1.2,22765.23,6339.06
2026-01-25,106,2004,9,2.25,9857.04,3337.56
2026-01-25,106,3002,6,6.0,6873.74,2441.22
2026-01-25,108,2004,1,0.25,1061.16,284.93
2026-01-25,109,2001,9,2.25,9689.63,2841.52
2026-01-26,101,2003,10,5.0,10341.85,3422.15
2026-01-26,102,3001,12,6.0,12528.75,4483.84
2026-01-26,106,2003,17,8.5,17639.77,5878.07
2026-01-26,109,3001,15,7.5,15274.26,3967.91
2026-01-26,111,4004,18,10.8,91305.73,34523.75
2026-01-26,112,4002,4,12.0,21450.34,2581.08
2026-01-26,112,4004,6,3.6,34132.27,12808.59
2026-01-27,101,4005,3,0.9,16595.94,4417.03
2026-01-27,102,4002,6,18.0,32666.96,5502.06
2026-01-27,102,4004,8,4.8,44581.42,17487.46
2026-01-27,103,4002,12,36.0,63068.99,9888.52
2026-01-27,104,4004,1,0.6,5484.02,2014.41
2026-01-27,105,2003,6,3.0,6692.52,2283.64
2026-01-27,105,3001,12,6.0,12425.37,4390.52
2026-01-27,105,4002,9,27.0,47938.54,7906.77
2026-01-27,108,4004,3,1.8,17211.13,4603.11
2026-01-27,109,2001,3,0.75,3195.86,852.07
2026-01-27,109,3003,13,13.0,13588.1,3522.76
2026-01-27,109,4002,1,3.0,5621.15,334.74
2026-01-27,110,4005,18,5.4,92393.53,18706.46
2026-01-27,112,2002,10,2.5,10119.51,3500.36
2026-01-28,101,2005,6,6.0,6431.5,2245.73
2026-01-28,103,3002,21,21.0,21251.54,6963.87
2026-01-28,104,2005,1,1.0,1140.89,373.74
2026-01-28,106,2004,8,2.0,8468.56,2583.74
2026-01-28,109,3003,8,8.0,8524.01,2303.92
2026-01-28,109,4005,16,4.8,85641.17,17902.24
2026-01-28,110,3002,3,3.0,3210.58,1213.92
2026-01-28,111,3001,3,1.5,3294.01,1186.45
2026-01-28,112,2002,13,3.25,13119.51,5018.64
2026-01-28,112,4001,12,18.0,61858.49,21648.62
2026-01-29,104,4005,12,3.6,60722.87,16301.11
2026-01-29,105,2005,8,8.0,8635.36,2938.13
2026-01-29,106,4004,11,6.6,59365.45,21116.27
2026-01-29,107,2006,17,4.25,17151.9,5557.33
2026-01-29,107,3001,17,8.5,17995.79,6958.77
2026-01-29,109,4003,17,13.6,88082.78,22855.35
2026-01-29,112,3002,4,4.0,4497.69,1554.55
2026-01-29,112,4005,15,4.5,78599.58,23549.96
2026-01-30,102,2002,13,3.25,13730.55,5052.9
2026-01-30,102,3003,4,4.0,4415.42,1422.87
2026-01-30,104,4005,17,5.1,85694.77,25503.81
2026-01-30,105,2005,1,1.0,1104.49,372.96
2026-01-30,106,4005,4,1.2,22506.95,7098.49
2026-01-30,108,4004,3,1.8,16342.72,4834.03
2026-01-30,109,2002,15,3.75,15735.0,4246.38
2026-01-30,112,2001,10,2.5,10213.39,3585.8
2026-01-31,101,4004,15,9.0,79511.39,26483.38
2026-01-31,104,2001,6,1.5,6845.15,2397.92
2026-01-31,104,2006,4,1.0,4626.21,1576.45
2026-01-31,104,3002,1,1.0,1109.58,354.42
2026-01-31,105,2003,13,6.5,13579.92,4687.69
